Id,city,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,type_of_house,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
20871,Joynagar,24,F,S.C,Sweets shop,none,14400.0,5000.0,0,1,1.0,T1,3,360.0,1.0,0.5,Eateries,12,50,8000.0
30195,Digrus,37,F,Muslim,Tailoring,none,18000.0,3000.0,0,4,1.0,T2,2,150.0,1.0,1.0,Apparels,12,12,6700.0
10251,Puasd,40,F,,Milk business,,0.0,1500.0,0,0,1.0,T2,0,0.0,0.0,,Animal husbandry,12,12,5000.0
8576,Palakkad,35,F,,Rice business,,0.0,4000.0,0,0,1.0,T1,0,0.0,0.0,,Agro Based Businesses,12,50,5000.0
10202,Kendubahara,23,F,,Brick manufacturing unit,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Construction Related Activities,12,12,3000.0
17613,PUSAD,20,F,MUSLIM,Groundnuts business,none,48000.0,2800.0,0,0,1.0,T2,2,500.0,1.0,1.0,Agro Based Businesses,12,12,7500.0
2195,Ramchandara,25,F,OBC,Oil Manufacturing,none,48000.0,3500.0,0,1,1.0,T2,3,150.0,1.0,0.5,Agro Based Businesses,12,50,5000.0
31826,Pusad,39,F,Muslim,Embroidery work,none,60000.0,4000.0,0,2,1.0,T2,4,800.0,1.0,1.0,Handicrafts,12,12,8000.0
32657,Sambalpur,27,F,ST,Grocery store,Others,54000.0,3600.0,0,1,1.0,T1,3,200.0,0.0,0.5,Agro Based Businesses,12,12,12000.0
9546,Nalua,49,F,,Fish vendor,,0.0,4100.0,0,0,1.0,T1,0,0.0,0.0,,Meat Businesses,12,50,5000.0
29523,Imphal,57,F,OBC,Embroidery work,Agriculture,42000.0,2500.0,0,0,1.0,T2,3,1500.0,1.0,1.0,Handicrafts,12,12,12000.0
19826,Shantipur,26,F,Minority,Handloom Work,none,18000.0,4000.0,1,1,1.0,T1,4,800.0,1.0,1.0,Handicrafts,12,50,8000.0
15135,Parola,46,F,NT,Cash crops,none,36000.0,1500.0,0,0,1.0,T1,2,324.0,0.0,1.0,Farming/ Agriculture,12,12,10000.0
17937,Bahoriband,50,F,OBC,Goat rearing,none,48000.0,3000.0,0,2,1.0,T2,2,600.0,0.0,0.5,Meat Businesses,12,12,8000.0
29362,Pusad,42,F,OBC,Snacks business,none,48000.0,4000.0,0,2,1.0,T2,2,1000.0,1.0,1.0,Food Items,12,12,15000.0
21926,Shantipur,32,F,Sechudle Caste,Handloom Work,none,24000.0,4000.0,0,2,1.0,T1,600,600.0,1.0,1.0,Handicrafts,12,50,13000.0
36524,Pusad,45,F,OBC,Education Loan,none,48000.0,2000.0,0,1,1.0,T2,2,1200.0,1.0,1.0,Education Loan,12,12,10000.0
30306,Pusad,42,F,OBC,School,none,60000.0,4000.0,0,1,1.0,T1,2,300.0,1.0,1.0,Education Loan,12,12,8000.0
7820,Pusad,33,F,,Grocery store,,0.0,2900.0,0,0,1.0,R,0,0.0,0.0,,Agro Based Businesses,12,12,5000.0
20549,Pune,39,F,Muslim,11th and 12th,none,0.0,4000.0,0,1,1.0,T2,4,120.0,0.0,1.0,Education Loan,12,12,9500.0
21475,Kozhinjampara,38,F,OBC,Tailoring,none,54000.0,3600.0,0,0,1.0,T1,2,4.0,1.0,1.0,Apparels,12,50,10000.0
30444,,38,F,Hindu,School,none,60000.0,5000.0,0,2,1.0,R,4,100.0,1.0,1.0,Education Loan,12,50,14000.0
20681,Joynagar,29,F,S.C.,Paddy cultivation,none,12000.0,4100.0,0,2,1.0,T1,4,350.0,1.0,0.5,Farming/ Agriculture,12,50,10000.0
33612,Pusad,36,F,SC,Broom and basket making,none,72000.0,4000.0,0,2,1.0,T2,4,500.0,0.0,1.0,Retail Sale,12,12,12000.0
15277,Parola,28,F,OBC,Tailoring,none,36000.0,1500.0,0,2,0.0,T2,1,500.0,0.0,0.5,Apparels,12,50,10000.0
29543,Imphal,49,F,OBC,Embroidery work,none,36000.0,2000.0,0,0,1.0,T2,5,1500.0,1.0,0.5,Handicrafts,12,12,12000.0
1672,Muzaffarpur,38,F,OBC,Milk business,none,72000.0,4000.0,0,1,1.0,T2,3,140.0,1.0,0.5,Animal husbandry,12,50,5000.0
37121,Balasore,42,F,General,Education Loan,none,60000.0,5000.0,0,2,1.0,R,4,280.0,1.0,1.0,Education Loan,12,12,20000.0
33245,Imphal,40,F,OBC,Cloth business,none,52000.0,1500.0,0,2,1.0,T2,4,1800.0,1.0,1.0,Apparels,12,12,8000.0
29880,Imphal,44,F,ST,Weaver,none,36000.0,1500.0,0,2,1.0,T2,4,1300.0,1.0,0.5,Apparels,12,12,8000.0
39686,KODANGAL MANDAL,25,F,BC,Gram cultivation,none,60000.0,3583.0,0,0,1.0,T2,2,400.0,0.0,0.5,Farming/ Agriculture,6,6,6000.0
8506,Palakkad,40,F,,Flower Business,,0.0,4100.0,0,0,1.0,T1,0,0.0,0.0,,Agro Based Businesses,12,50,5000.0
26802,,53,F,OBC,Cow Rearing,none,45000.0,2000.0,0,1,1.0,R,4,950.0,1.0,1.0,Animal husbandry,12,12,10000.0
2583,Kolkata,24,F,GENERAL,Artificial Jewellery Business,none,60000.0,3000.0,0,1,0.0,T1,1,375.0,1.0,0.5,Artifical Jewellry Selling,12,12,5000.0
9408,Satasankha,61,F,,Agarbatti sales,,0.0,6000.0,0,0,1.0,R,0,0.0,0.0,,Agarbatti Business,12,12,5000.0
27431,Parola,26,M,S.T.,Fodder business,none,36000.0,800.0,0,2,1.0,T2,1,1000.0,0.0,1.0,Agro Based Businesses,12,12,10000.0
27580,GWALIOR,30,F,SC,Tailoring,none,60000.0,3500.0,0,2,1.0,R,1,400.0,1.0,1.0,Apparels,12,12,8000.0
28407,GWALIOR,33,F,SC,Tailoring,none,60000.0,3000.0,0,4,1.0,T1,1,500.0,1.0,1.0,Apparels,12,12,8000.0
12582,Chandradeipur,28,F,,Applique work,,0.0,3000.0,0,0,1.0,T2,0,0.0,0.0,,Handicrafts,12,12,5000.0
39602,,48,F,OBC,Vegetable cultivation,none,43000.0,2500.0,0,0,1.0,T2,4,900.0,0.0,1.0,Farming/ Agriculture,12,12,12000.0
5223,SAGANG,33,F,TRIBEL,Accessories Vendor,Agriculture,24000.0,1800.0,0,0,1.0,T2,2,350.0,1.0,0.5,Artifical Jewellry Selling,12,12,5000.0
37705,,47,F,OBC,Cow Rearing,none,39600.0,2000.0,0,0,1.0,R,2,750.0,1.0,1.0,Animal husbandry,12,12,8000.0
17606,PUSAD,35,F,MUSLIM,Tailoring,none,18000.0,3200.0,0,2,1.0,T2,2,600.0,1.0,1.0,Apparels,12,12,7500.0
12709,Jhabua,35,F,,Broom selling,,0.0,3500.0,0,0,1.0,T1,0,0.0,0.0,,Retail Sale,12,12,5000.0
25124,Pusad,38,F,Muslim,Mutton shop,none,36000.0,4000.0,0,0,1.0,T2,2,1000.0,1.0,1.0,Meat Businesses,12,12,8000.0
32644,Imphal,47,F,OBC,Weaver,none,48000.0,2000.0,0,0,1.0,T2,3,1500.0,1.0,0.5,Apparels,12,12,12000.0
16543,Pipliya,48,F,ST,Mechanic,Agriculture,48000.0,3000.0,0,0,1.0,T2,2,750.0,1.0,0.5,Repair Services,12,12,10000.0
36693,Pusad,36,F,NT,Education Loan,none,72000.0,3500.0,0,1,1.0,T2,3,400.0,1.0,1.0,Education Loan,12,12,10000.0
18296,Bahoriband,32,F,OBC,Goat rearing,Daily wage labourer,54000.0,3500.0,0,2,1.0,T2,2,400.0,0.0,0.5,Meat Businesses,12,12,5000.0
2899,Palakkad,41,F,OBC,11th and 12th,none,15600.0,5000.0,0,1,1.0,T1,4,700.0,1.0,0.5,Education Loan,12,12,5000.0
24080,Shanti Pur,46,F,Genaral,Furniture Business,none,60000.0,4000.0,0,0,1.0,R,2,700.0,1.0,1.0,Carpentery work,12,50,10000.0
2019,Nuapada,37,F,Minority Comunity,Bangles business,none,36000.0,3000.0,0,1,1.0,T1,2,110.0,1.0,0.5,Artifical Jewellry Selling,12,12,5000.0
20322,PUSAD,47,F,OBC,Buffalo rearing,none,48000.0,4000.0,0,0,1.0,T2,3,800.0,1.0,1.0,Animal husbandry,12,12,12000.0
30140,Pusad,34,F,OBC,School,none,24000.0,3500.0,0,1,1.0,T2,2,120.0,1.0,1.0,Education Loan,12,12,7000.0
8903,Kurnool,42,F,,Vegetable vendor,,0.0,5000.0,0,0,1.0,T2,0,0.0,0.0,,Agro Based Businesses,12,55,5000.0
26052,Muzaffarpur,40,F,Mynirity,Mutton shop,Daily wage labourer,48000.0,3000.0,0,1,1.0,R,4,320.0,1.0,1.0,Meat Businesses,12,50,8000.0
14870,Kozhinjampara,47,F,OBC,Waste Cotton Business,none,54000.0,3700.0,0,1,1.0,T1,2,3.0,1.0,1.0,Agro Based Businesses,12,50,10000.0
27222,Churachandpur,41,F,ST,Petty shop,none,37200.0,2500.0,0,2,1.0,T2,4,1780.0,1.0,0.5,Retail Store,12,12,8000.0
11891,Madhopura,36,F,,Paddy cultivation,,0.0,5200.0,0,0,1.0,R,0,0.0,0.0,,Farming/ Agriculture,12,12,5000.0
13078,Baharu,28,F,GC,Cloth business,none,9600.0,4000.0,0,2,1.0,T1,4,300.0,1.0,0.5,Apparels,12,50,5000.0
9363,Pusad,26,F,,Carpenter/Wood business,,0.0,2500.0,0,0,1.0,T2,0,0.0,0.0,,Carpentery work,12,12,5000.0
35509,Pusad,30,F,Muslim,Centering Work,none,66000.0,4000.0,0,3,1.0,T2,4,500.0,1.0,1.0,Construction Related Activities,12,12,8000.0
38117,Bahragoda,32,F,Hindu,Goat rearing,none,84000.0,4500.0,0,3,1.0,T1,4,500.0,0.0,1.0,Meat Businesses,12,12,8000.0
14224,Kozhinjampara,23,F,Muslim,Cow Rearing,none,57600.0,4000.0,0,1,1.0,T1,2,3.0,1.0,1.0,Animal husbandry,12,50,7500.0
21122,SANDESHKHALI,35,F,GENERAL,Paddy processing,Daily wage labourer,42000.0,8500.0,1,2,1.0,T1,4,1000.0,1.0,1.0,Agro Based Businesses,12,12,7000.0
8234,Nagpur,36,F,,Agarbatti sales,,0.0,3000.0,0,0,1.0,T2,0,0.0,0.0,,Agarbatti Business,12,50,7500.0
2994,Pusad,38,F,Gayatri,General store,Others,24000.0,4000.0,0,2,1.0,T2,4,400.0,1.0,0.5,Retail Store,12,12,7500.0
24463,Bahoriband,35,F,ST,Goat rearing,none,48000.0,2500.0,0,0,1.0,T2,2,300.0,0.0,0.5,Meat Businesses,12,12,8000.0
1058,SURENDRANAGAR,44,F,MM,Cloth business,none,80000.0,5000.0,0,1,1.0,T2,4,280.0,1.0,0.5,Apparels,12,12,5000.0
38099,SHAHDOL,54,F,ST,Vegetable cultivation,none,28000.0,2000.0,0,0,1.0,T1,2,700.0,0.0,1.0,Farming/ Agriculture,12,12,10000.0
29669,GWALIOR,35,F,SC,BLANKET WEAVING BUSINESS,none,48000.0,3500.0,0,3,1.0,T1,2,300.0,1.0,1.0,Handicrafts,12,12,8000.0
31220,GWALIOR,36,F,OBC,Tailoring,none,54000.0,2500.0,0,4,1.0,R,2,200.0,1.0,1.0,Apparels,12,12,8000.0
11230,Mathurapur,43,F,,Embroidery work,,0.0,2700.0,0,0,1.0,T1,0,0.0,0.0,,Handicrafts,12,50,5000.0
20284,MUZAFFARPUR,35,F,OBC,Petty shop,Agriculture,60000.0,5000.0,0,1,1.0,R,3,100.0,1.0,1.0,Retail Store,12,50,8000.0
20442,Sandeshkhali,23,F,ST,Fish rearing,Daily wage labourer,60000.0,4500.0,0,1,1.0,T1,3,1000.0,1.0,1.0,Meat Businesses,12,12,5000.0
28323,Pune,42,F,Mahar,Cloth business,none,96000.0,3000.0,0,0,1.0,T1,3,150.0,0.0,1.0,Apparels,12,12,12000.0
11719,Joharapuram,35,F,,Tiffin center,,0.0,4500.0,0,0,0.0,R,0,0.0,0.0,,Eateries,12,50,5000.0
14887,Kozhinjampara,37,F,OBC,Mats business,none,66000.0,4600.0,0,2,1.0,T1,2,4.0,1.0,1.0,Business Services - II,12,50,10000.0
9901,Nuapada,32,F,,General store,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Retail Store,12,12,3000.0
12245,Palodi,40,F,,Goat rearing,,0.0,2000.0,0,0,1.0,T2,0,0.0,0.0,,Meat Businesses,12,12,5000.0
35326,K. R. Nagar,55,M,Lingahitha,Paddy cultivation,Livestock rearing,36000.0,3000.0,0,1,1.0,T2,3,600.0,1.0,1.0,Farming/ Agriculture,12,12,10000.0
33385,Nanjnagud,52,M,ST,Vegetable cultivation,Agriculture,60000.0,3000.0,0,0,1.0,T2,4,600.0,1.0,1.0,Farming/ Agriculture,12,12,10000.0
9514,Mathurapur,30,F,,Vegetable vendor,,0.0,2700.0,0,0,1.0,T1,0,0.0,0.0,,Agro Based Businesses,12,50,5000.0
20771,Joynagar,42,F,S.C,Tailoring,none,12000.0,4500.0,0,0,1.0,T1,4,600.0,1.0,0.5,Apparels,12,50,5000.0
7200,Joynagar,30,F,GC,Embroidery work,none,12000.0,6000.0,0,3,1.0,R,5,350.0,1.0,0.5,Handicrafts,12,50,5000.0
21166,Mysore city,40,F,Adi karnataka (sc),Fruits business,none,30000.0,4000.0,0,1,1.0,R,3,600.0,1.0,1.0,Agro Based Businesses,12,12,10000.0
25418,Dakshin Barasat,39,F,S.C.,Paper Item Making,none,14400.0,4000.0,0,1,1.0,T1,4,450.0,1.0,0.5,Utensil Selling,12,50,15000.0
39650,,35,F,OBC,Vegetable cultivation,none,54400.0,3000.0,0,1,1.0,T1,4,400.0,0.0,1.0,Farming/ Agriculture,12,12,12000.0
14234,Muzaffarpur,25,F,OBC,Goat rearing,Daily wage labourer,60000.0,60000.0,0,0,1.0,T2,3,100.0,1.0,1.0,Meat Businesses,12,50,5000.0
4231,Joynagar,36,F,General,Poultry farm,none,18000.0,4800.0,0,2,1.0,T1,4,300.0,1.0,0.5,Meat Businesses,12,50,5000.0
35817,Bahoriband,28,F,ST,Grocery store,none,48000.0,2000.0,0,3,1.0,T2,2,250.0,0.0,0.5,Agro Based Businesses,12,12,10000.0
18049,Shantipur,41,F,Minority,Grocery store,none,18000.0,3000.0,0,1,1.0,T1,3,700.0,1.0,1.0,Agro Based Businesses,12,50,10000.0
1456,Jhabua,49,F,ST,Cow Rearing,Agriculture,48000.0,6000.0,0,1,1.0,T1,7,500.0,1.0,0.5,Animal husbandry,12,12,5000.0
9643,Dhenkanal,46,F,,Goat rearing,,0.0,4000.0,0,0,1.0,T2,0,0.0,0.0,,Meat Businesses,12,12,3000.0
34916,Pusad,32,F,OBC,Buffalo rearing,none,60000.0,3000.0,0,2,1.0,T2,3,400.0,1.0,1.0,Animal husbandry,12,12,10000.0
2719,Joynagar,53,F,General,Saree business,none,14400.0,7500.0,0,0,1.0,T1,4,400.0,1.0,0.5,Apparels,12,50,5000.0
11848,Chennangalpadam,25,F,,Tailoring,,0.0,3300.0,0,0,1.0,T1,0,0.0,0.0,,Apparels,12,50,7500.0
26430,"H,D. Kote",43,M,Okkaliga,Paddy cultivation,none,60000.0,4000.0,0,2,1.0,T2,4,600.0,1.0,1.0,Farming/ Agriculture,12,12,10000.0
7683,,29,F,,School,,0.0,,0,0,,,0,0.0,,,Education Loan,12,12,8000.0
36556,,39,F,sc,Vegetable cultivation,none,42000.0,3500.0,0,1,1.0,T2,3,470.0,0.0,0.5,Farming/ Agriculture,12,12,8000.0
22878,Shantipur,35,F,Sechudle Caste,Handloom Work,none,24000.0,3500.0,0,2,1.0,T1,4,400.0,1.0,1.0,Handicrafts,12,50,10000.0
16175,Bahoriband,51,F,ST,Goat rearing,Agriculture,48000.0,3000.0,0,2,1.0,T2,1,400.0,0.0,0.5,Meat Businesses,12,12,5000.0
32361,Imphal,35,F,O.B.C,Weaver,none,57000.0,1500.0,0,2,1.0,T2,4,1350.0,1.0,0.5,Apparels,12,12,12000.0
15401,Noorsarai,46,F,BC,Buffalo rearing,Daily wage labourer,48000.0,3200.0,0,3,1.0,R,5,1361.0,0.0,0.5,Animal husbandry,12,12,8000.0
38507,,35,F,Sc,Education Loan,none,120000.0,9000.0,0,4,1.0,T1,6,300.0,1.0,1.0,Education Loan,12,12,10000.0
27318,Pusad,30,F,VJNT,Snacks business,none,48000.0,3000.0,0,2,1.0,T2,2,200.0,1.0,1.0,Food Items,12,12,12000.0
11053,Palakkad,34,F,,Basket making business,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Handicrafts,12,50,7500.0
3499,Bhubaneswar,35,F,OBC,Milk business,Agriculture,30000.0,3500.0,0,1,1.0,T2,3,600.0,1.0,0.5,Animal husbandry,12,12,5000.0
22765,PUSAD,35,F,OBC,School,none,48000.0,3000.0,0,2,1.0,T2,2,200.0,1.0,1.0,Education Loan,12,12,10000.0
13639,PUSAD,45,F,OBC,Milk business,none,30000.0,3700.0,0,0,1.0,T2,3,600.0,1.0,1.0,Animal husbandry,12,12,7500.0
26166,Bahoriband,28,F,ST,Cow Rearing,none,48000.0,2000.0,0,2,1.0,T2,2,300.0,0.0,0.5,Animal husbandry,12,12,12000.0
21841,Sandeshkhali,43,F,Minority,Paddy processing,Daily wage labourer,48000.0,3000.0,0,1,1.0,T1,4,1000.0,1.0,1.0,Agro Based Businesses,12,12,5000.0
18960,Sambalpur,48,F,ST,Tailoring,Agriculture,18000.0,1350.0,0,1,1.0,T1,3,400.0,1.0,1.0,Apparels,12,12,8000.0
29153,Nanjnagudu,28,F,Edigagowda,Cloth business,none,96000.0,3000.0,0,2,1.0,T2,4,600.0,1.0,1.0,Apparels,12,12,10000.0
1057,SURENDRANAGAR,36,F,MM,Cloth business,none,90000.0,4000.0,0,3,1.0,T2,5,300.0,1.0,0.5,Apparels,12,12,5000.0
20868,Joynagar,30,F,GC,Sweets shop,none,14400.0,4100.0,0,2,1.0,T1,4,350.0,1.0,0.5,Eateries,12,50,8000.0
25025,Nanjangud,37,F,Lingahitha,Cloth business,none,48000.0,3000.0,0,1,1.0,T1,4,600.0,1.0,1.0,Apparels,12,12,10000.0
34557,SAMBALPUR,30,F,ST,Vegetable cultivation,Others,38400.0,2800.0,0,0,1.0,T1,2,200.0,1.0,0.5,Farming/ Agriculture,12,12,12000.0
15756,pune,33,F,Kamma -Telagu,School,none,70000.0,5000.0,0,2,1.0,T1,4,180.0,1.0,1.0,Education Loan,12,12,6000.0
36690,Gwalior,31,F,Obc,Education Loan,none,96000.0,6000.0,0,3,1.0,R,5,1000.0,1.0,1.0,Education Loan,12,12,10000.0
19352,Bahoriband,27,F,ST,Cow Rearing,Daily wage labourer,54000.0,3500.0,0,3,1.0,T2,1,400.0,0.0,0.5,Animal husbandry,12,12,5000.0
14829,Imphal,47,F,OBC,Weaver,Agriculture,48000.0,4000.0,0,2,1.0,T2,5,1500.0,1.0,0.5,Apparels,12,12,8000.0
12316,Jenjara,37,F,,Vegetable vendor,,0.0,5000.0,0,0,1.0,T1,0,0.0,0.0,,Agro Based Businesses,12,12,5000.0
38306,Pusad,27,F,ST,Tailoring,none,78000.0,3500.0,0,1,1.0,T2,2,300.0,1.0,1.0,Apparels,12,12,8000.0
853,Pusad,27,F,Muslim,Milk business,none,0.0,4100.0,0,3,1.0,T2,5,1000.0,1.0,0.5,Animal husbandry,12,12,7500.0
4491,Puri,32,F,OBC,Tiffin center,none,18000.0,1400.0,0,2,1.0,T2,1,400.0,1.0,0.5,Eateries,12,12,5000.0
14404,Balasore,24,F,General,Poultry farm,Others,7200.0,3600.0,0,1,1.0,T1,3,240.0,1.0,1.0,Meat Businesses,12,12,10000.0
16829,Shantipur,40,F,Sechudle Caste,Handloom Work,none,28800.0,4500.0,0,1,1.0,T1,4,450.0,1.0,1.0,Handicrafts,12,50,14000.0
12916,Joynagar,33,F,GC,Cloth business,none,12000.0,4000.0,0,1,1.0,R,3,300.0,1.0,0.5,Apparels,12,50,5000.0
9939,Nuapada,54,F,,Flour mill,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Business Services - I,12,12,3000.0
30000,Baruipur,28,F,S.C.,Betel shop,none,56400.0,3400.0,0,1,1.0,T1,3,300.0,1.0,0.5,Tobacco Related Activities,12,50,12000.0
25166,Bishnupur,51,F,OBC,Bakery,none,36000.0,2000.0,0,0,1.0,T2,3,1800.0,1.0,0.5,Eateries,12,12,8000.0
36234,Thoubal,46,F,OBC,Weaver,none,50000.0,2000.0,0,2,1.0,T2,4,1400.0,1.0,0.5,Apparels,12,12,8000.0
1389,Niligiri,35,F,OBC,Grocery store,Livestock rearing,6000.0,3800.0,0,0,1.0,T2,4,300.0,1.0,0.5,Agro Based Businesses,12,12,5000.0
5602,PUSAD,30,F,OBC,Grocery store,none,18000.0,3000.0,0,2,1.0,T2,2,500.0,1.0,0.5,Agro Based Businesses,12,12,7500.0
18610,Shantipur,28,F,Sechudle Caste,Thread making,Others,24000.0,3500.0,0,2,1.0,T1,4,600.0,1.0,1.0,Business Services - II,12,50,12000.0
6378,Kozhinjampara,49,F,Ezhava,Wet grinding,none,54600.0,4000.0,0,0,1.0,R,2,5.0,1.0,0.5,Business Services - II,12,50,7500.0
22275,Balasore Town,26,F,S.C.,Rice business,Others,12000.0,4000.0,0,1,1.0,T2,3,280.0,0.0,1.0,Agro Based Businesses,12,12,8000.0
7114,Mathurapur,24,F,GC,Beedi rolling business,none,12000.0,3700.0,0,1,1.0,T1,3,300.0,1.0,0.5,Tobacco Related Activities,12,50,8000.0
9810,Kozhipara,34,F,,Goat rearing,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Meat Businesses,12,50,7500.0
23449,SANDESHKHALI,31,F,OBC,Fish rearing,Daily wage labourer,54000.0,3700.0,0,1,1.0,T2,3,900.0,1.0,1.0,Meat Businesses,12,12,5000.0
12514,Wadhwan,29,F,,Vegetable vendor,,0.0,5000.0,0,0,1.0,R,0,0.0,0.0,,Agro Based Businesses,12,12,5000.0
8052,Kendrapara,28,F,,Sheep rearing,,0.0,3000.0,0,0,1.0,T2,0,0.0,0.0,,Animal husbandry,12,12,5000.0
38030,Bahragoda,43,F,Hindu,Puffed rice business,none,60000.0,4200.0,0,0,1.0,T1,3,2000.0,0.0,1.0,Eateries,12,12,8000.0
31151,Bahoriband,49,F,ST,Goat rearing,none,48000.0,2200.0,0,0,1.0,T2,2,300.0,0.0,0.5,Meat Businesses,12,12,10000.0
33029,Bahoriband,51,F,SC,Buffalo rearing,none,48000.0,2000.0,0,0,1.0,T2,2,250.0,0.0,0.5,Animal husbandry,12,12,10000.0
26916,Santipur,24,F,Minority,Handloom Work,none,60000.0,3400.0,0,2,1.0,T1,4,650.0,1.0,0.5,Handicrafts,12,50,14000.0
11217,Jhabua,28,F,,Snacks business,,0.0,2000.0,0,0,0.0,R,0,0.0,0.0,,Food Items,12,12,5000.0
23920,pune,37,F,Buddha,11th and 12th,none,120000.0,4000.0,0,3,1.0,R,5,200.0,0.0,1.0,Education Loan,12,12,10500.0
36397,Pusad,40,F,NT,Goat rearing,none,54000.0,3500.0,0,2,1.0,T2,3,600.0,1.0,1.0,Meat Businesses,12,12,8000.0
34209,,32,F,GEN,Fish rearing,Daily wage labourer,60000.0,4500.0,0,1,1.0,T1,3,700.0,1.0,1.0,Meat Businesses,12,12,7000.0
8887,Srirangam,48,F,,Cow Rearing,,0.0,1500.0,0,0,1.0,T1,0,0.0,0.0,,Animal husbandry,12,12,10000.0
37087,SANDESHKHALI,26,F,GEN,Fish rearing,Daily wage labourer,60000.0,4400.0,0,1,1.0,T1,3,650.0,1.0,1.0,Meat Businesses,12,12,7000.0
18469,Kumardhubi,31,F,Hindu,Tailoring,none,18000.0,3000.0,0,1,1.0,T1,3,600.0,1.0,1.0,Apparels,12,12,5000.0
25711,santipur,21,F,Schudle Cast,Handloom Work,none,36000.0,3500.0,0,2,1.0,T1,4,600.0,1.0,0.5,Handicrafts,12,50,12000.0
32792,Mysore,48,F,Christian,Flower Business,none,48000.0,4000.0,0,0,0.0,R,2,500.0,1.0,1.0,Agro Based Businesses,12,12,10000.0
9654,Athagarh,40,F,,Basket making business,,0.0,3000.0,0,0,1.0,T2,0,0.0,0.0,,Handicrafts,12,12,3000.0
4409,PUSAD,32,F,OBC,Tiffin center,none,18000.0,3500.0,0,2,1.0,T2,2,1000.0,1.0,0.5,Eateries,12,12,5000.0
35595,Pusad,45,F,OBC,Tailoring,none,84000.0,4500.0,0,0,1.0,T2,3,600.0,1.0,1.0,Apparels,12,12,15000.0
30676,SANDESHKHALI,26,F,S.T,Fish rearing,Daily wage labourer,48000.0,3600.0,0,2,1.0,T1,4,550.0,1.0,1.0,Meat Businesses,12,12,8000.0
17443,Jhabua,23,F,ST,Tailoring,none,60000.0,3500.0,0,0,1.0,R,2,1000.0,1.0,1.0,Apparels,12,12,8000.0
2442,Vadakkencherry,32,F,Cheruman,Processed food business,none,78000.0,5000.0,0,3,1.0,T1,2,9.0,1.0,0.5,Eateries,12,50,7500.0
12415,Anand Nagar,34,F,,Snacks business,,0.0,6000.0,0,0,1.0,R,0,0.0,0.0,,Food Items,12,12,5000.0
2121,Daspalla,38,F,OBC,Goat rearing,none,7800.0,3000.0,0,0,1.0,T2,3,600.0,1.0,0.5,Meat Businesses,12,12,5000.0
33851,Imphal,46,F,OBC,School,none,56000.0,2000.0,0,3,1.0,T2,5,1400.0,1.0,0.5,Education Loan,12,12,7000.0
31948,SANDESHKHALI,39,F,S.C,Fish rearing,Daily wage labourer,48000.0,3500.0,0,2,1.0,T2,4,600.0,1.0,1.0,Meat Businesses,12,12,7000.0
4025,Puri,37,F,OBC,Rice business,none,26000.0,1800.0,0,1,1.0,T1,2,200.0,1.0,0.5,Agro Based Businesses,12,12,5000.0
39076,Chakulia,30,F,OBC,Puffed rice business,none,36000.0,2500.0,1,1,1.0,T1,3,600.0,0.0,1.0,Eateries,12,12,8000.0
33395,GWALIOR,40,F,SC,Bangles business,none,48000.0,3000.0,0,1,1.0,R,3,400.0,1.0,1.0,Artifical Jewellry Selling,12,12,8000.0
23513,Sandeshkhali,33,M,SC,Stationery Shop,Daily wage labourer,60000.0,4200.0,0,1,1.0,T2,3,900.0,1.0,1.0,Retail Store,12,12,7000.0
20387,Shantipur,42,F,Sechudle Caste,Handloom Work,none,24000.0,4000.0,0,1,1.0,T1,4,900.0,1.0,1.0,Handicrafts,12,50,12000.0
575,SURENDRANAGAR,35,F,OBC,Fancy Store,none,90000.0,5000.0,0,2,1.0,R,1,500.0,1.0,0.5,Retail Store,12,12,5000.0
33735,THAKURPUKUR,25,F,MINORITY,Tailoring,Daily wage labourer,60000.0,4600.0,0,1,1.0,T1,3,550.0,1.0,1.0,Apparels,12,12,15000.0
29100,,44,F,OBC,Cow Rearing,none,25000.0,3500.0,0,0,1.0,R,4,900.0,0.0,1.0,Animal husbandry,12,12,12000.0
6287,Mathurapur,30,F,SC,Paddy cultivation,none,9600.0,3000.0,0,3,1.0,T1,5,350.0,1.0,0.5,Farming/ Agriculture,12,50,5000.0
36616,Digras,43,F,open,Spices and condiments business,none,36000.0,2000.0,0,0,1.0,T2,2,500.0,1.0,1.0,Agro Based Businesses,12,12,5000.0
13864,Imphal,45,F,ST,Handloom Work,none,42000.0,3000.0,0,1,1.0,T2,3,1000.0,1.0,0.5,Handicrafts,12,12,5000.0
7860,Pusad,35,F,,Candle Making,,0.0,2800.0,0,0,1.0,,0,1000.0,0.0,,Business Services - I,12,12,5000.0
25929,santipur,37,F,Schudle Cast,Handloom Work,none,60000.0,3500.0,0,2,1.0,T1,4,700.0,1.0,1.0,Handicrafts,12,50,15000.0
